ID,Comment,Likes Count,Comment Timestamp,postTitle,Comment URL,Post URL,Annot 1,Annot 2,Annot 3,Final Annotation,Source,,
01JHE7RXC0P5TNCYXK8446YNCC,"A Jan njerz normal kto kanalista,po urrejn Kurtin me teper se serbin",0,2025-01-12 21:47:28+00:00,"Demhasaj me akuza të rënda: Qeveri superkriminale, Kurti superkriminel!",https://www.facebook.com/Kanal10.live/posts/pfbid02uq7yrMcAvoun2gYpphLgDYKuX1D8qxp7ADwcGyDVBotXisK8a43thSFnatKUrTvl?comment_id=1718860932306104,https://www.facebook.com/Kanal10.live/posts/pfbid02c2biM49Ar5hXuo64Pq96sUu4KsG5kPYKkVRoiLLSQBB8YmsECfnhjw2BAtdtTZYl,,0,,0,KANAL_10,,
01JHE7XHT0V23ZBVKA5AF47P1F,Sta kalon pragun AAK. Pdk ka mundësi ne kaluar pragun,0,2025-01-12 21:50:00+00:00,"Premtimi i Haradinajt për NATO, Shala: Propagandë, gjasat që ai të kalojë pragun janë 50%",https://www.facebook.com/Kanal10.live/posts/pfbid02wEfmGZnZChCu379VTawLyKPXrHqDqQpk9GoTdF9XWtY4xmpMhpLYZtULKBBCgnPSl?comment_id=1150952423033228,https://www.facebook.com/Kanal10.live/posts/pfbid02vvsF14V6CeMXX84WV7gfKeUFwx5EpUv9J3gt4hDdrajnscaFP8hT2obg5qUepQC9l,,0,,0,KANAL_10,,
01JHE85030RWDF71W7WP8TAE5N,Me 9 shkurt e sheh pulsin!,5,2025-01-12 21:54:04+00:00,"“Nuk ka puls fushata e VV-së, Gjesti ka lanë fjalë…”, “118 me pas’ pulsin, të lëshon zemra” Gashi i ashpër: Shpinë e vet vazhdojnë me vjedhë në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/?comment_id=1128059005778307,https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/,,0,,0,DEBAT_PLUS,,
01JHE859VG37D7CW5G2TFWHQRJ,"Po qashtu esht  ,,cili udheheqes  kush e beri  udheheqes  shoqerija e vete  ,kujt po ja shet keto  pollavra o punetori i stanishiqit",0,2025-01-12 21:54:14+00:00,"‘Kurti ju thotë zuzᶏrë opozitës’, Panduri “i kërkon llogari” Ramabajës, ndërhyn Mehmetaj: Ky i ka thanë Thaçit, fᶏtkeqësi kombëtare: ”Ndalu Lirim..”",https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/?comment_id=1127751699361747,https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/,,0,,0,DEBAT_PLUS,,
01JHE86GXG77G7208YBGTYWCNA,Nalja ati magjupit gojen o Ermal se jeniban per hjgare ky emisin i mutit,0,2025-01-12 21:54:54+00:00,"‘Kurti ju thotë zuzᶏrë opozitës’, Panduri “i kërkon llogari” Ramabajës, ndërhyn Mehmetaj: Ky i ka thanë Thaçit, fᶏtkeqësi kombëtare: ”Ndalu Lirim..”",https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/?comment_id=1622999301942149,https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/,,2,,2,DEBAT_PLUS,,
01JHE88P88HG0V9Z62FFZ4FTDQ,"Pulsi eshte ky 
O Banalist !",4,2025-01-12 21:56:05+00:00,"“Nuk ka puls fushata e VV-së, Gjesti ka lanë fjalë…”, “118 me pas’ pulsin, të lëshon zemra” Gashi i ashpër: Shpinë e vet vazhdojnë me vjedhë në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/?comment_id=572110955804344,https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/,,2,,2,DEBAT_PLUS,,
01JHE8DCMRF2C6T1BFV5900FJY,"Qe edhe ty te dul ren me kritikue ,pak jan ka e kritikojn bossat tu ,po edhe ky qenefi me kritika.",1,2025-01-12 21:58:39+00:00,"Tubimi i AAK-së, Demhasaj i ashpër: Albin “mashtruesi” e mori goditjen e parë ",https://www.facebook.com/Kanal10.live/posts/pfbid02cbvgUCZwu3DZv98Tx16usyJtY4TBKoUk1VHzvwLCMVBSYgWH4GDCXcasuXYq8JoSl?comment_id=977815404192983,https://www.facebook.com/Kanal10.live/posts/pfbid02cn5gmLqgiUpt34QroZDPbCWmf6cvKQ8C5cA7u42a3TTUhA4eVozVnrMnmK2v2zABl,,2,,2,KANAL_10,,
01JHE8GDAG4Y90W55YP0CSGDKA,Taka QI pulsin e nanes me 9 Shkurt ,1,2025-01-12 22:00:18+00:00,"“Nuk ka puls fushata e VV-së, Gjesti ka lanë fjalë…”, “118 me pas’ pulsin, të lëshon zemra” Gashi i ashpër: Shpinë e vet vazhdojnë me vjedhë në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/?comment_id=905899824996979,https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/,,2,,2,DEBAT_PLUS,,
01JHE9BGGGJEWSZBY5N8BRVZ75,Jo mor kjo rren eshte pastaj kush do ta pyeste Bedri Hamzen kur aj eshte vrima e fundit e Fyellit,0,2025-01-12 22:15:06+00:00,"Kryetari i PDK-së në Regensburg, Shqiptar Gubetini vazhdon të jetë aktiv për zgjedhjet e 9 shkurtit",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid026JQbZRymopwffgsQSYqUHqk7XB6oFFiC45Y9JGuXp6T2V2hZgjgV25rJ9bgzriiXl?comment_id=1088322726371247,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid026UZbraFWdNm27vKaLgzwf5WKfjGRnXMzMcrVppJ62vnpx4WDpb1KxKiHZwJn2oznl,,0,,0,INDEKS_ONLINE,,
01JHE9DA485ZJP3WDJF3E6HXH1,"Përshëndetje, unë jam nga Kovoso, jam shumë i lumtur për të gjitha fjalët se si ma shpëtoi martesën ky magjistar i lumtur.    Gjithçka po i vjen fundi pasi burri im nuk mund të ndalojë së më tradhtuari me femra të tjera.    Ai u mësua të ishte gjithmonë i zemëruar me mua.    U përpoqa ta ndaloja por nuk munda ta bëja, sa më shumë që përpiqesha ta ndaloja por nuk munda ta bëja, aq më shumë nuk do të ishte aq shumë.    Anëtarët do të luftojnë dhe do të ndahen për disa javë dhe do të kthehen vetëm për shkak të fëmijëve tanë.    Një ditë një mik më tregoi për këtë shtrigë që e ka ndihmuar edhe atë, quhet Dr Okoro, ajo përdor magjinë e bardhë për problemet shpirtërore.    Vendosa ta provoj, kontaktova me të dhe më tha se do të duhen vetëm 1 deri në 2 ditë dhe do të shoh ndryshime të mëdha tek burri im.    Në fakt ai bëri një magji, më besoni pas 1 deri në 3 ditë të magjisë, im shoq po rrëfente emra të ndryshëm të gruas me të cilën flinte.    Ai u lut për falje dhe të mos e provonte më kurrë.    Nga ajo ditë e deri më tani, mendja është e qetë.    Burri im nuk i pëlqen çdo grua tjetër në tokë.    Dhe jam shumë i lumtur që i kam të gjitha për vete.    Kontaktoni me mesazh ne faqen e tij https://www.facebook.com/profile.php?id=100092423268927&mibextid=ZbWKwL",0,2025-01-12 22:16:05+00:00,"Befason Sadri Ramabaja, ka një kritikë për Kurtin: Fjala ""zuzar"" nuk më pëlqen. ",https://www.facebook.com/reel/477894161717527/?comment_id=1164888548386180,https://www.facebook.com/reel/477894161717527/,,0,,0,DEBAT_PLUS,,
01JHE9N16G6M734V20F5EK9HC0,ka puls ka nga poplli e jo nga ju si analista flliqir,3,2025-01-12 22:20:18+00:00,"“Nuk ka puls fushata e VV-së, Gjesti ka lanë fjalë…”, “118 me pas’ pulsin, të lëshon zemra” Gashi i ashpër: Shpinë e vet vazhdojnë me vjedhë në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/?comment_id=610203534738978,https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/,,2,,2,DEBAT_PLUS,,
01JHE9W1T036PB22CE5BE0FGNF,Ec more truni mykure me kete gjuhe mendon qe qytetari te jep besim ike hap krahun...,1,2025-01-12 22:24:08+00:00,"Demhasaj me akuza të rënda: Qeveri superkriminale, Kurti superkriminel!",https://www.facebook.com/Kanal10.live/posts/pfbid02uq7yrMcAvoun2gYpphLgDYKuX1D8qxp7ADwcGyDVBotXisK8a43thSFnatKUrTvl?comment_id=962948985162023,https://www.facebook.com/Kanal10.live/posts/pfbid02c2biM49Ar5hXuo64Pq96sUu4KsG5kPYKkVRoiLLSQBB8YmsECfnhjw2BAtdtTZYl,,2,,2,KANAL_10,,
01JHE9X120CBTHEMA1JY7VKV07,Mashtrimit rrenav po ju vjen funi,0,2025-01-12 22:24:40+00:00,Kurti e heq nga Facebook-u postimin për Trepçën,https://www.facebook.com/nacionalecom/posts/pfbid02zoWiJRFhY4BMoxJ9aX6uMAnCK8xa1pjvsPp7jPuP8AKkxEK6qZCzkCnhG6tN39JNl?comment_id=3884840338434200,https://www.facebook.com/nacionalecom/posts/pfbid02zoWiJRFhY4BMoxJ9aX6uMAnCK8xa1pjvsPp7jPuP8AKkxEK6qZCzkCnhG6tN39JNl,,0,,0,NACIONALE,,
01JHEA19S0SXPH2DS6AYZFMDG7,Arben Gashi 14 ✌️LDK,0,2025-01-12 22:27:00+00:00,"Abdixhiku tha se ""LDK ka rigjetur bazën e vet në këtë qytet rë vogël jugor""",https://www.facebook.com/nacionalecom/posts/pfbid027nFHsxqjM1QUwhmqCRHVtUX3oSyNB25PVhmXH2nNRLRYMopgRw1z8CXsvFvP5Ajjl?comment_id=1330995171261304,https://www.facebook.com/nacionalecom/posts/pfbid03voahHuuVbb1czRnU7pf4xeXXoSzVBVxPRmMhn7dxds133sKAG5SUwi8KEuoodiGl,,0,,0,NACIONALE,,
01JHEA45JG80MXT7K5A0Y7Q3DX,Eshe ma hajni,0,2025-01-12 22:28:34+00:00,Xani: Bedri Hamza është ndër kandidatët më serioz për kryeministër ,https://www.facebook.com/Kanal10.live/posts/pfbid0BAHDUyVMCSUzArqdrfJcHLyYdXsyrrDqajZBc8BPm7d67KY9XMeTRSQA8w2LrfLfl?comment_id=1630523688345836,https://www.facebook.com/Kanal10.live/posts/pfbid0BLSDn7m623PX2hNLYsuccM1e3fpeZtKcpXYHKiVnXC3QyKAvcYKjEVr53aqsJTGml,,2,,2,KANAL_10,,
01JHEAFEX0CKC637W2XGPY8GBN,suksese naprift emara drejt fitores PDk,5,2025-01-12 22:34:44+00:00,"Kryetari i PDK-së në Regensburg, Shqiptar Gubetini vazhdon të jetë aktiv për zgjedhjet e 9 shkurtit",https://www.facebook.com/IndeksonlineOfficial/posts/pfbid026JQbZRymopwffgsQSYqUHqk7XB6oFFiC45Y9JGuXp6T2V2hZgjgV25rJ9bgzriiXl?comment_id=509905481531895,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid026UZbraFWdNm27vKaLgzwf5WKfjGRnXMzMcrVppJ62vnpx4WDpb1KxKiHZwJn2oznl,,1,,1,INDEKS_ONLINE,,
01JHEAFSMRRW3EFF6MV0H3DRPG,Malazezi pi quan shiptare zuzar parameno ,2,2025-01-12 22:34:55+00:00,"""DJEMTË E ASFALTIT i kam të vendosur në dhomë""/ Lirim Mehmetaj: VV për vlera të UÇK-së nuk shkon në Gjakovë",https://www.facebook.com/dukagjinidebatplus/videos/1141410570706379/?comment_id=1267492057695711,https://www.facebook.com/dukagjinidebatplus/videos/1141410570706379/,,0,,0,DEBAT_PLUS,,
01JHEAS8C8D9JSJ6D98RYPTXZV,Itregon diaspora ktina,0,2025-01-12 22:40:05+00:00,Kandidati për deputet i AAK-së me kritika për qeverisjen Kurti,https://www.facebook.com/Kanal10.live/posts/pfbid031dtktCbroYbTdhMKrBsSAk8J8jrHm1U3W5uWP3zpd3SPmXxLP38V1jE9Sorscdbtl?comment_id=1258400895454713,https://www.facebook.com/Kanal10.live/posts/pfbid031L6EchJPoKfZRcbFUp8jbsNhWKsYs4XWXyw7TW6rQTDAUEHZfgLhYs6797KKp4Fel,,0,,0,KANAL_10,,
01JHEATP90K68JD2A7H6H9YYM6,Stanishiqi në sherbim të Serbis,0,2025-01-12 22:40:52+00:00,"‘Kurti ju thotë zuzᶏrë opozitës’, Panduri “i kërkon llogari” Ramabajës, ndërhyn Mehmetaj: Ky i ka thanë Thaçit, fᶏtkeqësi kombëtare: ”Ndalu Lirim..”",https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/?comment_id=1748737902636421,https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/,,0,,0,DEBAT_PLUS,,
01JHEAV3YG8A930R8KV2DV998Y,O mos i permen Djemt e Asfallit o klloshar se ata jon te shenjte e ti veq i flliq me i zon ne goj!,3,2025-01-12 22:41:06+00:00,"""DJEMTË E ASFALTIT i kam të vendosur në dhomë""/ Lirim Mehmetaj: VV për vlera të UÇK-së nuk shkon në Gjakovë",https://www.facebook.com/dukagjinidebatplus/videos/1141410570706379/?comment_id=1815160459337233,https://www.facebook.com/dukagjinidebatplus/videos/1141410570706379/,,2,,2,DEBAT_PLUS,,
01JHEBA6C0NPVHNJAVVQGKETGJ,"Përshëndetje, unë jam nga Kovoso, jam shumë i lumtur për të gjitha fjalët se si ma shpëtoi martesën ky magjistar i lumtur.    Gjithçka po i vjen fundi pasi burri im nuk mund të ndalojë së më tradhtuari me femra të tjera.    Ai u mësua të ishte gjithmonë i zemëruar me mua.    U përpoqa ta ndaloja por nuk munda ta bëja, sa më shumë që përpiqesha ta ndaloja por nuk munda ta bëja, aq më shumë nuk do të ishte aq shumë.    Anëtarët do të luftojnë dhe do të ndahen për disa javë dhe do të kthehen vetëm për shkak të fëmijëve tanë.    Një ditë një mik më tregoi për këtë shtrigë që e ka ndihmuar edhe atë, quhet Dr Okoro, ajo përdor magjinë e bardhë për problemet shpirtërore.    Vendosa ta provoj, kontaktova me të dhe më tha se do të duhen vetëm 1 deri në 2 ditë dhe do të shoh ndryshime të mëdha tek burri im.    Në fakt ai bëri një magji, më besoni pas 1 deri në 3 ditë të magjisë, im shoq po rrëfente emra të ndryshëm të gruas me të cilën flinte.    Ai u lut për falje dhe të mos e provonte më kurrë.    Nga ajo ditë e deri më tani, mendja është e qetë.    Burri im nuk i pëlqen çdo grua tjetër në tokë.    Dhe jam shumë i lumtur që i kam të gjitha për vete.    Kontaktoni me mesazh ne faqen e tij https://www.facebook.com/profile.php?id=100092423268927&mibextid=ZbWKwL",0,2025-01-12 22:49:20+00:00,LIVE/ NIS FUSHATA/ KUSH I FITON ZGJEDHJET E 9 SHKURTIT? - Debat Plus me Ermal Pandurin,https://www.facebook.com/dukagjinidebatplus/posts/1026938009468470?comment_id=3557012747930256,https://www.facebook.com/dukagjinidebatplus/posts/pfbid02PTCbnbJSy4SYMARy8vzUedV8zem2BmZNVEocbGRA1Cq6GjRbN2JasJeQ65ySacmsl,,0,,0,DEBAT_PLUS,,
01JHEBRKA0M7RPY9241VYZDBRS,Berishoviqi i Serrbis dhe Rusis,0,2025-01-12 22:57:12+00:00,Sali Berisha fton Edi Ramën në një debat,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02Mhxw6trsZsLc9PjihTA4H6xGoE3yNmKKru8oPNHFJiRzE5r2FME49XLRKoDkj39wl?comment_id=1155962032746231,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0J2gEDNCnXs3bRdVaFrHsEgcv3xRuqXynE7gKvZdTeyS8rnNbXgh2DHykR2F5mudtl,,2,,2,INDEKS_ONLINE,,
01JHEE819RWXQB3MEJEPRANRGB,"Gjakova eshte djep i Liris . Ka dhane shume per Dardani o mjeran o i pa ftyr, Gomar",0,2025-01-12 23:40:35+00:00,"""DJEMTË E ASFALTIT i kam të vendosur në dhomë""/ Lirim Mehmetaj: VV për vlera të UÇK-së nuk shkon në Gjakovë",https://www.facebook.com/dukagjinidebatplus/videos/1141410570706379/?comment_id=1591172701767687,https://www.facebook.com/dukagjinidebatplus/videos/1141410570706379/,,2,,2,DEBAT_PLUS,,
01JHEEZXYGBC6BQ81X34XNZB9H,Nuk edi pse e ftojn ket psikopat qe me ken pjell bullica ma te mir e kish maru,0,2025-01-12 23:53:38+00:00,“Ushtrinë e ka bo Qeveria Haradinaj!”/ Përplasje e fortë  Shala- Hajzeraj,https://www.facebook.com/Kanal10.live/videos/1431750197785568/?comment_id=1267402507817260,https://www.facebook.com/Kanal10.live/videos/1431750197785568/,,2,,2,KANAL_10,,
01JHEH0GBGW8W3KX0QTTAW8KNJ,Mir e ki seqeni te neve lehë te aj që i jep buk te kojshia nuk lehë,0,2025-01-13 00:28:54+00:00,"“Nuk ka puls fushata e VV-së, Gjesti ka lanë fjalë…”, “118 me pas’ pulsin, të lëshon zemra” Gashi i ashpër: Shpinë e vet vazhdojnë me vjedhë në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/?comment_id=1133471868129020,https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/,,0,,0,DEBAT_PLUS,,
01JHEJVVRRN2QVPHZE9MPT5EYV,"Nasradini e  prente drynin e nje dyçani me sharre, edhe  kalon nje kalimtare i rastit e pyet Nastadinin, çka po bane, kurgjo i pergjigjet ai po i bie violines, po çfare violine bre, me kone ja kisha ni zanin i thote kalimtari, hajt se ja nin neser i thote Nasradini!. Edhe ju analistat gjithologe keni me ja ni zanin pas 9  sh Kurtit.",1,2025-01-13 01:01:19+00:00,"“Nuk ka puls fushata e VV-së, Gjesti ka lanë fjalë…”, “118 me pas’ pulsin, të lëshon zemra” Gashi i ashpër: Shpinë e vet vazhdojnë me vjedhë në Kosovë",https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/?comment_id=1295489768269894,https://www.facebook.com/dukagjinidebatplus/videos/1791044631644392/,,0,,0,DEBAT_PLUS,,
01JHEKPYYR155N81M315Y7CEYF,"O. LIRIM. MEHMETAJ. KAKARIS. EDHE. 3. JAV
KYSMET. ALBIN. KURTI. I. KA. 75%. TE. VOTAVE
PO. CKA. DOT. BAJSH. MBAS. 9. SHKURTIT
SHKO. SPSIHOJATRI.   SHERIM. KOKE. NERVASH",0,2025-01-13 01:16:07+00:00,"‘Kurti ju thotë zuzᶏrë opozitës’, Panduri “i kërkon llogari” Ramabajës, ndërhyn Mehmetaj: Ky i ka thanë Thaçit, fᶏtkeqësi kombëtare: ”Ndalu Lirim..”",https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/?comment_id=587435464029203,https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/,,0,,0,DEBAT_PLUS,,
01JHENSFVRPVT6ENFCNBRGVZVY,"Paska fol ky viqi, tyksh atje",2,2025-01-13 01:52:27+00:00,"Premtimi i Haradinajt për NATO, Shala: Propagandë, gjasat që ai të kalojë pragun janë 50%",https://www.facebook.com/Kanal10.live/posts/pfbid02wEfmGZnZChCu379VTawLyKPXrHqDqQpk9GoTdF9XWtY4xmpMhpLYZtULKBBCgnPSl?comment_id=1157925599271756,https://www.facebook.com/Kanal10.live/posts/pfbid02vvsF14V6CeMXX84WV7gfKeUFwx5EpUv9J3gt4hDdrajnscaFP8hT2obg5qUepQC9l,,2,,2,KANAL_10,,
01JHERJJEG9D2JDDZAY5JYYQM0,"Ky Blerimi deri para pak kohe ka punuar me shkie në veri për qata e flet gjuhën serbe më mirë se shqipen ,e tashë u bë patriot",2,2025-01-13 02:41:06+00:00,"""Pse po viktimizohesh? - Osmani s'ishte korrekte me Kurtin"" / Përplasen fort Gashi e Hajzeraj",https://www.facebook.com/Kanal10.live/videos/3523940617909046/?comment_id=1239762643762384,https://www.facebook.com/Kanal10.live/videos/3523940617909046/,,0,,0,KANAL_10,,
01JHEW25QR6HGGH1FKSY70A5CS,Ku te le gomari me fol si te filloje sdin me unal,0,2025-01-13 03:42:03+00:00,"‘Kurti ju thotë zuzᶏrë opozitës’, Panduri “i kërkon llogari” Ramabajës, ndërhyn Mehmetaj: Ky i ka thanë Thaçit, fᶏtkeqësi kombëtare: ”Ndalu Lirim..”",https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/?comment_id=941915328039274,https://www.facebook.com/dukagjinidebatplus/videos/1570441603835277/,,0,,0,DEBAT_PLUS,,
01JHEXYT5GHXN055RFXW79RZ27,"️❤️ Përshëndetje MADAM Jam e kënaqur të jap dëshminë time këtu se si u ndihmova nga Dr Sam javën e kaluar, i cili më ndihmoi të ktheja burrin tim brenda 24 orëve.   Po kaloja përmes Facebook-ut, pashë një postim të një zonje në Cape Town, ajo tha se Dr Sam e ndihmoi të kthente partnerin e saj, kështu që i dërgoj një mesazh Dr Sam në WhatsApp ai më tha t'i dërgoja foton time dhe foton tim shoqi.  e bëra pas kësaj ai më tha se burri im do të më telefonojë pas disa orësh pasi të punojë.. Unë u befasova vërtet kur ra telefoni im, pashë që po më thërriste burri im, pastaj zgjodha thirrjen që më thirri burri im u lut për falje.   .   kështu që nëse keni ndonjë problem në lidhje me këtë, mund të më dërgoni mesazh këtu që të mund të kontaktoj me të në jetë, nuk ka asgjë si të provoni faleminderit të gjithëve ose mund ta kontaktoni në facebook ose whatsapp

   +234 8079608551

 Dr Sam solution Home",0,2025-01-13 04:15:10+00:00,"Zyrtarisht nis fushata: Partitë politike me plane elektorale të vakëta, sipas Anitës",https://www.facebook.com/nacionalevideosofficial/videos/1622045025103693/?comment_id=572110289125747,https://www.facebook.com/nacionalevideosofficial/videos/1622045025103693/,,0,,0,NACIONALE,,
01JHEZ1PC81HP3N1ZN60FKQNN7,Shkoni ne shpi ma mir bile nxehni.,0,2025-01-13 04:34:13+00:00,“E kaluara e ka pru në këtë derexhe AAK-në” / Përplasen Drenori e Izmaku e NISMAs,https://www.facebook.com/Kanal10.live/videos/1114995163496365/?comment_id=1169060241891832,https://www.facebook.com/Kanal10.live/videos/1114995163496365/,,0,,0,KANAL_10,,
01JHEZ3D28M6QWZ6KP6T1WN21H,Bojleri.haaaaa.Nis,0,2025-01-13 04:35:09+00:00,4-shja e NISMA-s në krye me Limajn!,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid022672E4dw3b8xffyYjCovKYrrqxBBkJnT4Q7vD1qfnBk67LXHGTz5okxHxGw1Y6B8l?comment_id=486256787466886,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid022GG2XCufrwsXVfmWsYaRwc3CGgeeQdvKpdQKTsiTMZKBKmGNfAC39xihG9kEs5SZl,,0,,0,INDEKS_ONLINE,,
01JHEZ9FD0R9A0K1T5E5B38EM2,Hec baju,4,2025-01-13 04:38:28+00:00,Kandidati për deputet i AAK-së me kritika për qeverisjen Kurti,https://www.facebook.com/Kanal10.live/posts/pfbid031dtktCbroYbTdhMKrBsSAk8J8jrHm1U3W5uWP3zpd3SPmXxLP38V1jE9Sorscdbtl?comment_id=1113312553531590,https://www.facebook.com/Kanal10.live/posts/pfbid031L6EchJPoKfZRcbFUp8jbsNhWKsYs4XWXyw7TW6rQTDAUEHZfgLhYs6797KKp4Fel,,2,,2,KANAL_10,,
01JHF16ME0K7DM1R1179TRGBSQ,Ku ju la autobusi?,0,2025-01-13 05:11:52+00:00,Pallati i Rinisë vërshohet nga mijëra simpatizantë të LDK-së ✌,https://www.facebook.com/IndeksonlineOfficial/videos/488564593866882/?comment_id=466158649655330,https://www.facebook.com/IndeksonlineOfficial/videos/488564593866882/,,0,,0,INDEKS_ONLINE,,
01JHF5JG0R0PWYA7TVAP7RBEN3,Ninjeri qerritet nepolitik en e albinit. Esod del sikur njithmi kunder prindit. Kjo thot se thmija nuke in alah Politikern siky njeri. Ipakulturuar. Dhe ipazemert. Ndaj prindit.,1,2025-01-13 06:28:15+00:00,Kandidati për deputet i AAK-së me kritika për qeverisjen Kurti,https://www.facebook.com/Kanal10.live/posts/pfbid031dtktCbroYbTdhMKrBsSAk8J8jrHm1U3W5uWP3zpd3SPmXxLP38V1jE9Sorscdbtl?comment_id=1355575682091687,https://www.facebook.com/Kanal10.live/posts/pfbid031L6EchJPoKfZRcbFUp8jbsNhWKsYs4XWXyw7TW6rQTDAUEHZfgLhYs6797KKp4Fel,,0,,0,KANAL_10,,
01JHF87MM8DXYPQTDE3EF31VCS,Qeshtu ka qef ky,0,2025-01-13 07:14:45+00:00,"Parashikimi i Lirim Mehmetajt: LVV-ja i merr 30 deputetë, kaq LDK-ja dhe PDK-ja",https://www.facebook.com/dukagjinidebatplus/videos/628223386253637/?comment_id=906828988274111,https://www.facebook.com/dukagjinidebatplus/videos/628223386253637/,,0,,0,DEBAT_PLUS,,
01JHF880B8CMXEF69Y3EBR2XM2,zgjegje te jasht zakonshme mbahen beq ne gjendje lufte por me sa po duket gjendje te jasht zakonshme ne kosov nuk ka se ska arsye situata e siguris kurr me e lart ska qen  FSK me e armatosur dhe e pregaditur kurr ska qen se tash por ndosht per juve opoziten esht e jasht zakonshme se me qdo qmim doni te vini ne pushtet  por mos u merakosni aq shum bre ja 9 shkurti esht afer e ketu dihet kuptohet se kush sa e qa e meriton me vot te lor e demokratike !,0,2025-01-13 07:14:57+00:00,"""9 shkurti nuk është ditë e zakonshme, madje as zgjedhje të zakonshme.""",https://www.facebook.com/nacionalecom/posts/pfbid0Z4wSynC2wRwPgFmZk5Pd2HiswAg8fhtcagzvkV7zS3VasA4ZboP9oBpq7LnB16Brl?comment_id=1619576571979380,https://www.facebook.com/nacionalecom/posts/pfbid0Z4wSynC2wRwPgFmZk5Pd2HiswAg8fhtcagzvkV7zS3VasA4ZboP9oBpq7LnB16Brl,,0,,0,NACIONALE,,
01JHFA6Z006C3TMSVXTXX0P78P,Sju beson ma saskush nuk jemi femi te mashtrohemi me bombona neve na vyn shtet me dinitet e jo plaqkasha e hajna,0,2025-01-13 07:49:20+00:00,"""Nga java e parë e Qeverisë së LDK-së gjithë puntorëve të shtetit do t'ua rrisim pagat..."", Abdixhiku e ""dridhë"" Kaçanikun",https://www.facebook.com/IndeksonlineOfficial/videos/1112716360150664/?comment_id=3883150581958519,https://www.facebook.com/IndeksonlineOfficial/videos/1112716360150664/,,2,,2,INDEKS_ONLINE,,
01JHFANRM8G82DWSV11V7W1P1Y,Shum ran pom vjen kur pe lecoi ket paroll kur hajni i pa shkolli fyen intelegjencen kuku per ne qka na ka gjet a durohet ky matrapaz po ska shtet se ky moti eshte dashte ne burg te jet me hajnit qe i ka ber.,3,2025-01-13 07:57:25+00:00,Kandidati për kryeministër,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0RmKAWsDMdh6mXdJTxcoeSWXRkrTPATBCBPNhAVkh3WMu64TtMYXUdem6hH214QTEl?comment_id=505268982077838,https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02VV7MjB7TJYqJhpwA28FULEUCTaxcebDLWf5myC78FdnwB8J4avWC7PAzuSi7Qqxil,,0,,0,INDEKS_ONLINE,,
01JHFATVQ0T3TP6EWBRQATZK77,Jo jo i merr i merr.Thojshin pleqet perpara i merr T RRUMET E KAJTAZIT.Kysmet ky dhe shoket e tij Kokrrat e pasulit ne Gjakove,0,2025-01-13 08:00:12+00:00,"""9 shkurti nuk është ditë e zakonshme, madje as zgjedhje të zakonshme.""",https://www.facebook.com/nacionalecom/posts/pfbid0Z4wSynC2wRwPgFmZk5Pd2HiswAg8fhtcagzvkV7zS3VasA4ZboP9oBpq7LnB16Brl?comment_id=571071582417693,https://www.facebook.com/nacionalecom/posts/pfbid0Z4wSynC2wRwPgFmZk5Pd2HiswAg8fhtcagzvkV7zS3VasA4ZboP9oBpq7LnB16Brl,,0,,0,NACIONALE,,
